date,bike_stands,available_bike_stands,temperature,relative_humidity,apparent_temperature,rain,visibility
2024-04-17 16:09:01,20,19,9.6,70,7.0,0.0,12480.0
2024-04-17 16:37:46,20,19,10.9,69,9.3,0.0,12480.0
2024-04-17 17:04:35,20,19,10.1,81,8.0,0.0,22980.0
2024-04-17 17:32:18,20,19,9.7,82,8.2,0.0,22980.0
2024-04-17 18:09:33,20,20,9.6,80,8.5,0.0,21300.0
2024-04-17 18:32:45,20,19,9.1,73,7.8,0.0,21300.0
2024-04-17 19:04:13,20,19,8.6,67,6.7,0.0,22040.0
2024-04-17 19:32:11,20,19,8.8,77,6.8,0.0,22040.0
2024-04-17 20:07:58,20,19,8.5,78,6.3,0.0,24140.0
2024-04-17 20:32:50,20,19,8.4,75,6.2,0.0,24140.0
2024-04-17 21:08:15,20,18,8.3,71,6.0,0.0,24140.0
2024-04-17 21:32:29,20,18,8.3,64,5.6,0.0,24140.0
2024-04-17 22:05:10,20,18,8.4,58,5.2,0.0,24140.0
2024-04-17 22:32:26,20,18,7.9,63,4.9,0.0,24140.0
2024-04-17 23:06:44,20,18,7.7,69,5.0,0.0,24140.0
2024-04-17 23:32:30,20,18,7.7,68,4.8,0.0,24140.0
2024-04-18 00:30:16,20,18,7.6,66,5.2,0.0,24140.0
2024-04-18 01:33:53,20,18,6.7,76,4.3,0.0,24140.0
2024-04-18 02:16:16,20,18,6.1,80,3.7,0.0,24140.0
2024-04-18 02:38:17,20,18,5.8,82,3.7,0.0,24140.0
2024-04-18 03:08:06,20,18,5.5,84,3.6,0.0,24140.0
2024-04-18 03:32:20,20,18,5.3,85,3.4,0.0,24140.0
2024-04-18 04:08:50,20,18,5.3,85,3.3,0.0,24140.0
2024-04-18 04:32:29,20,18,5.5,87,3.3,0.0,24140.0
2024-04-18 05:08:20,20,17,5.8,85,3.3,0.0,24140.0
2024-04-18 05:32:20,20,17,6.4,81,4.1,0.0,24140.0
2024-04-18 06:10:01,20,17,7.0,78,4.9,0.0,24140.0
2024-04-18 06:34:11,20,17,7.6,76,5.9,0.0,24140.0
2024-04-18 07:08:20,20,16,8.0,75,6.2,0.0,24140.0
2024-04-18 07:32:17,20,16,8.4,74,6.5,0.0,24140.0
2024-04-18 08:10:22,20,16,8.9,70,7.2,0.0,17880.0
2024-04-18 08:33:21,20,17,9.6,66,7.7,0.0,17880.0
2024-04-18 09:08:15,20,17,10.1,63,7.9,0.0,13560.0
2024-04-18 09:32:21,20,18,10.5,60,8.0,0.0,13560.0
2024-04-18 10:09:56,20,17,10.7,57,7.9,0.0,13960.0
2024-04-18 10:36:34,20,17,10.8,55,8.1,0.0,13960.0
2024-04-18 11:03:50,20,19,11.2,53,8.2,0.0,17680.0
2024-04-18 11:32:23,20,19,9.7,61,7.0,0.0,15460.0
2024-04-18 12:11:38,20,19,8.1,69,5.4,0.0,9380.0
2024-04-18 12:44:58,20,18,8.5,69,5.6,0.0,9380.0
2024-04-18 13:07:20,20,18,9.2,66,6.2,0.0,6780.0
2024-04-18 13:32:18,20,18,10.0,59,7.5,0.0,6780.0
2024-04-18 14:06:04,20,20,10.1,56,7.8,0.0,6840.0
2024-04-18 14:33:41,20,20,10.6,55,8.4,0.0,6840.0
2024-04-18 15:07:57,20,19,10.9,54,9.1,0.0,13360.0
2024-04-18 15:32:09,20,19,10.8,54,8.2,0.0,13360.0
2024-04-18 16:08:34,20,19,10.6,55,7.3,0.0,22980.0
2024-04-18 16:35:31,20,19,10.4,56,7.9,0.0,22980.0
2024-04-18 17:04:50,20,17,10.2,58,7.7,0.0,24140.0
2024-04-18 17:32:08,20,17,9.7,62,7.2,0.0,24140.0
2024-04-18 18:09:06,20,17,9.2,66,6.7,0.0,24140.0
2024-04-18 18:32:54,20,18,8.4,71,6.1,0.0,24140.0
2024-04-18 19:03:43,20,17,7.8,74,5.6,0.0,24140.0
2024-04-18 19:32:37,20,16,7.6,78,5.5,0.0,24140.0
2024-04-18 20:08:07,20,16,7.2,82,5.4,0.0,24140.0
2024-04-18 20:32:29,20,16,7.1,81,5.1,0.0,24140.0
2024-04-18 21:06:30,20,17,7.1,79,4.8,0.0,24140.0
2024-04-18 21:34:13,20,18,6.8,79,4.4,0.0,24140.0
2024-04-18 22:04:24,20,18,6.5,80,4.2,0.0,24140.0
2024-04-18 22:32:22,20,17,5.3,90,3.3,0.0,24140.0
2024-04-18 23:08:31,20,17,5.2,89,3.2,0.0,24140.0
2024-04-18 23:32:21,20,17,4.9,87,2.7,0.0,24140.0
2024-04-19 00:30:51,20,17,4.2,85,1.8,0.0,24140.0
2024-04-19 01:34:59,20,17,3.2,83,0.5,0.0,24140.0
2024-04-19 02:23:34,20,17,2.6,85,-0.1,0.0,24140.0
2024-04-19 02:37:17,20,17,2.6,85,-0.1,0.0,24140.0
2024-04-19 03:07:55,20,17,2.6,84,-0.1,0.0,24140.0
2024-04-19 03:32:21,20,17,2.3,86,-0.5,0.0,24140.0
2024-04-19 04:08:36,20,17,2.1,88,-0.6,0.0,24140.0
2024-04-19 04:32:28,20,17,2.4,85,-0.3,0.0,24140.0
2024-04-19 05:08:19,20,16,2.3,87,-0.3,0.0,24140.0
2024-04-19 05:32:27,20,16,3.3,84,1.1,0.0,24140.0
2024-04-19 06:10:23,20,17,4.5,80,2.5,0.0,24140.0
2024-04-19 06:34:16,20,17,5.8,75,3.7,0.0,24140.0
2024-04-19 07:07:47,20,17,6.8,70,4.7,0.0,24140.0
2024-04-19 07:32:23,20,17,8.2,59,5.6,0.0,24140.0
2024-04-19 08:10:00,20,16,9.0,56,6.6,0.0,24140.0
2024-04-19 08:32:31,20,16,9.8,53,7.9,0.0,24140.0
2024-04-19 09:07:23,20,16,10.4,50,8.7,0.0,24140.0
2024-04-19 09:32:32,20,16,10.9,49,9.2,0.0,24140.0
2024-04-19 10:07:35,20,17,11.4,48,9.7,0.0,24140.0
2024-04-19 10:33:55,20,16,11.6,48,10.1,0.0,24140.0
2024-04-19 11:04:32,20,16,12.1,49,10.5,0.0,24140.0
2024-04-19 11:32:17,20,17,12.3,48,10.3,0.0,24140.0
2024-04-19 12:12:20,20,16,12.4,47,9.9,0.0,24140.0
2024-04-19 12:45:20,20,15,12.1,47,8.7,0.0,24140.0
2024-04-19 13:08:51,20,15,12.0,47,8.3,0.0,24140.0
2024-04-19 13:32:22,20,15,12.9,43,9.4,0.0,24140.0
2024-04-19 14:04:06,20,14,13.4,37,9.6,0.0,24140.0
2024-04-19 14:34:33,20,12,13.2,36,9.1,0.0,24140.0
2024-04-19 15:08:17,20,10,13.1,37,8.7,0.0,24140.0
2024-04-19 15:32:33,20,11,12.9,38,8.7,0.0,24140.0
2024-04-19 16:08:47,20,12,12.8,39,8.9,0.0,24140.0
2024-04-19 16:36:35,20,12,12.2,43,7.9,0.0,24140.0
2024-04-19 17:04:48,20,10,11.9,45,7.6,0.0,24140.0
2024-04-19 17:32:22,20,10,11.1,47,7.1,0.0,24140.0
2024-04-19 18:09:20,20,8,10.6,48,6.8,0.0,24140.0
2024-04-19 18:32:10,20,8,9.9,49,6.6,0.0,24140.0
2024-04-19 19:06:04,20,8,9.6,50,6.6,0.0,24140.0
2024-04-19 20:32:33,20,8,9.1,45,6.1,0.0,24140.0
2024-04-19 21:07:16,20,8,8.7,47,5.7,0.0,24140.0
2024-04-19 21:32:37,20,8,7.9,52,5.2,0.0,24140.0
2024-04-19 22:05:14,20,8,7.4,56,4.7,0.0,24140.0
2024-04-19 22:32:27,20,7,6.6,65,4.3,0.0,24140.0
2024-04-19 23:08:21,20,7,6.3,67,4.1,0.0,24140.0
2024-04-19 23:32:16,20,7,5.8,70,3.7,0.0,24140.0
2024-04-20 00:30:16,20,7,5.3,73,3.1,0.0,24140.0
2024-04-20 01:34:06,20,7,5.8,70,3.3,0.0,24140.0
2024-04-20 02:17:20,20,8,6.8,57,3.6,0.0,24140.0
2024-04-20 02:33:28,20,8,6.8,58,3.6,0.0,24140.0
2024-04-20 03:08:08,20,8,6.8,60,3.7,0.0,24140.0
2024-04-20 03:32:21,20,8,6.1,65,3.2,0.0,24140.0
2024-04-20 04:09:15,20,8,5.4,70,2.6,0.0,24140.0
2024-04-20 04:32:50,20,8,5.6,74,2.8,0.0,24140.0
2024-04-20 05:07:50,20,8,4.9,79,2.4,0.0,24140.0
2024-04-20 05:32:16,20,8,5.9,79,3.6,0.0,24140.0
2024-04-20 06:08:22,20,8,7.1,78,5.1,0.0,24140.0
2024-04-20 06:35:05,20,8,8.6,67,6.2,0.0,24140.0
2024-04-20 07:04:55,20,8,9.8,56,7.0,0.0,24140.0
2024-04-20 07:32:23,20,8,10.4,56,8.0,0.0,24140.0
2024-04-20 08:08:27,20,7,11.1,54,8.4,0.0,24140.0
2024-04-20 08:32:39,20,5,11.8,49,9.0,0.0,24140.0
2024-04-20 09:06:10,20,5,12.3,45,9.5,0.0,24140.0
2024-04-20 09:32:05,20,5,12.8,40,9.9,0.0,24140.0
2024-04-20 10:05:05,20,4,13.1,37,10.2,0.0,24140.0
2024-04-20 10:34:29,20,6,13.8,37,11.8,0.0,24140.0
2024-04-20 11:04:04,20,6,13.9,40,11.2,0.0,8780.0
2024-04-20 11:32:36,20,9,12.6,46,8.8,0.0,5580.0
2024-04-20 12:11:17,20,8,11.4,51,6.6,0.0,14040.0
2024-04-20 12:43:32,20,8,11.8,46,7.9,0.0,14040.0
2024-04-20 13:07:25,20,8,12.6,40,9.5,0.0,13240.0
2024-04-20 13:32:31,20,11,13.1,47,10.2,0.0,13240.0
