date,bike_stands,available_bike_stands,temperature,relative_humidity,apparent_temperature,rain,visibility
2024-04-17 13:32:17,20,10,13.1,47,9.7,0.0,14620.0
2024-04-17 14:08:30,20,6,12.9,50,9.3,0.0,14340.0
2024-04-17 14:32:13,20,7,12.2,53,9.4,0.0,14340.0
2024-04-17 15:07:34,20,7,11.6,56,9.5,0.0,12320.0
2024-04-17 15:32:37,20,7,10.4,63,8.5,0.0,12320.0
2024-04-17 16:08:56,20,0,9.5,70,6.9,0.0,12480.0
2024-04-17 16:37:39,20,1,10.8,69,9.2,0.0,12480.0
2024-04-17 17:04:31,20,0,9.9,81,7.8,0.0,22980.0
2024-04-17 17:32:13,20,1,9.6,82,8.1,0.0,22980.0
2024-04-17 18:09:29,20,1,9.5,80,8.3,0.0,21300.0
2024-04-17 18:32:40,20,3,9.0,73,7.7,0.0,21300.0
2024-04-17 19:04:06,20,3,8.5,67,6.5,0.0,22040.0
2024-04-17 19:32:07,20,1,8.6,77,6.6,0.0,22040.0
2024-04-17 20:07:52,20,1,8.4,78,6.2,0.0,24140.0
2024-04-17 20:32:46,20,2,8.2,75,6.0,0.0,24140.0
2024-04-17 21:08:11,20,0,8.1,71,5.9,0.0,24140.0
2024-04-17 21:32:25,20,0,8.2,64,5.4,0.0,24140.0
2024-04-17 22:05:06,20,0,8.2,58,5.0,0.0,24140.0
2024-04-17 22:32:21,20,0,7.8,63,4.8,0.0,24140.0
2024-04-17 23:06:37,20,0,7.6,69,4.8,0.0,24140.0
2024-04-17 23:32:25,20,0,7.5,68,4.6,0.0,24140.0
2024-04-18 00:30:12,20,0,7.4,66,5.0,0.0,24140.0
2024-04-18 01:33:48,20,0,6.6,76,4.2,0.0,24140.0
2024-04-18 02:16:12,20,0,5.9,80,3.6,0.0,24140.0
2024-04-18 02:38:13,20,0,5.7,82,3.5,0.0,24140.0
2024-04-18 03:08:02,20,1,5.3,84,3.4,0.0,24140.0
2024-04-18 03:32:16,20,1,5.2,85,3.2,0.0,24140.0
2024-04-18 04:08:45,20,2,5.2,85,3.1,0.0,24140.0
2024-04-18 04:32:24,20,5,5.4,87,3.2,0.0,24140.0
2024-04-18 05:08:13,20,10,5.6,85,3.2,0.0,24140.0
2024-04-18 05:32:14,20,11,6.2,81,3.9,0.0,24140.0
2024-04-18 06:09:57,20,19,6.8,78,4.8,0.0,24140.0
2024-04-18 06:34:07,20,9,7.4,76,5.8,0.0,24140.0
2024-04-18 07:08:15,20,10,7.8,75,6.0,0.0,24140.0
2024-04-18 07:32:12,20,10,8.2,74,6.3,0.0,24140.0
2024-04-18 08:10:18,20,10,8.8,70,7.0,0.0,17880.0
2024-04-18 08:33:17,20,13,9.4,66,7.5,0.0,17880.0
2024-04-18 09:08:11,20,17,10.0,63,7.8,0.0,13560.0
2024-04-18 09:32:15,20,19,10.4,60,7.8,0.0,13560.0
2024-04-18 10:09:52,20,11,10.6,57,7.7,0.0,13960.0
2024-04-18 10:36:30,20,11,10.6,55,8.0,0.0,13960.0
2024-04-18 11:03:46,20,14,11.1,53,8.1,0.0,17680.0
2024-04-18 11:32:18,20,15,9.6,61,6.9,0.0,15460.0
2024-04-18 12:11:34,20,13,8.0,69,5.2,0.0,9380.0
2024-04-18 12:44:54,20,17,8.4,69,5.5,0.0,9380.0
2024-04-18 13:07:13,20,14,9.1,66,6.0,0.0,6780.0
2024-04-18 13:32:12,20,12,9.9,59,7.4,0.0,6780.0
2024-04-18 14:05:59,20,9,10.0,56,7.6,0.0,6840.0
2024-04-18 14:33:36,20,10,10.4,55,8.3,0.0,6840.0
2024-04-18 15:07:50,20,12,10.8,54,8.9,0.0,13360.0
2024-04-18 15:32:05,20,11,10.6,54,8.1,0.0,13360.0
2024-04-18 16:08:28,20,10,10.4,55,7.1,0.0,22980.0
2024-04-18 16:35:24,20,11,10.3,56,7.7,0.0,22980.0
2024-04-18 17:04:46,20,11,10.1,58,7.5,0.0,24140.0
2024-04-18 17:32:04,20,12,9.6,62,7.0,0.0,24140.0
2024-04-18 18:09:00,20,12,9.1,66,6.5,0.0,24140.0
2024-04-18 18:32:50,20,11,8.3,71,5.9,0.0,24140.0
2024-04-18 19:03:38,20,10,7.7,74,5.4,0.0,24140.0
2024-04-18 19:32:30,20,9,7.5,78,5.4,0.0,24140.0
2024-04-18 20:08:01,20,8,7.1,82,5.2,0.0,24140.0
2024-04-18 20:32:22,20,8,7.0,81,5.0,0.0,24140.0
2024-04-18 21:06:24,20,9,6.9,79,4.7,0.0,24140.0
2024-04-18 21:34:09,20,11,6.7,79,4.3,0.0,24140.0
2024-04-18 22:04:17,20,11,6.3,80,4.0,0.0,24140.0
2024-04-18 22:32:18,20,10,5.2,90,3.1,0.0,24140.0
2024-04-18 23:08:24,20,10,5.1,89,3.0,0.0,24140.0
2024-04-18 23:32:14,20,10,4.8,87,2.6,0.0,24140.0
2024-04-19 00:30:46,20,10,4.1,85,1.7,0.0,24140.0
2024-04-19 01:34:53,20,10,3.1,83,0.4,0.0,24140.0
2024-04-19 02:23:29,20,11,2.5,85,-0.3,0.0,24140.0
2024-04-19 02:37:13,20,11,2.5,85,-0.3,0.0,24140.0
2024-04-19 03:07:49,20,11,2.5,84,-0.3,0.0,24140.0
2024-04-19 03:32:17,20,12,2.2,86,-0.6,0.0,24140.0
2024-04-19 04:08:31,20,12,2.0,88,-0.8,0.0,24140.0
2024-04-19 04:32:24,20,14,2.2,85,-0.5,0.0,24140.0
2024-04-19 05:08:15,20,18,2.2,87,-0.5,0.0,24140.0
2024-04-19 05:32:23,20,18,3.2,84,0.9,0.0,24140.0
2024-04-19 06:10:19,20,13,4.3,80,2.3,0.0,24140.0
2024-04-19 06:34:11,20,16,5.7,75,3.6,0.0,24140.0
2024-04-19 07:07:40,20,19,6.7,70,4.5,0.0,24140.0
2024-04-19 07:32:19,20,19,8.1,59,5.4,0.0,24140.0
2024-04-19 08:09:54,20,18,8.9,56,6.4,0.0,24140.0
2024-04-19 08:32:27,20,18,9.6,53,7.7,0.0,24140.0
2024-04-19 09:07:17,20,20,10.2,50,8.5,0.0,24140.0
2024-04-19 09:32:26,20,18,10.9,49,9.1,0.0,24140.0
2024-04-19 10:07:31,20,16,11.2,48,9.5,0.0,24140.0
2024-04-19 10:33:50,20,17,11.5,48,10.0,0.0,24140.0
2024-04-19 11:04:28,20,17,11.9,49,10.4,0.0,24140.0
2024-04-19 11:32:13,20,18,12.1,48,10.1,0.0,24140.0
2024-04-19 12:12:16,20,16,12.3,47,9.8,0.0,24140.0
2024-04-19 12:45:16,20,16,11.9,47,8.6,0.0,24140.0
2024-04-19 13:08:46,20,13,11.9,47,8.2,0.0,24140.0
2024-04-19 13:32:16,20,15,12.8,43,9.3,0.0,24140.0
2024-04-19 14:04:00,20,14,13.2,37,9.4,0.0,24140.0
2024-04-19 14:34:29,20,13,13.1,36,9.0,0.0,24140.0
2024-04-19 15:08:11,20,13,12.9,37,8.5,0.0,24140.0
2024-04-19 15:32:29,20,15,12.8,38,8.6,0.0,24140.0
2024-04-19 16:08:40,20,9,12.6,39,8.8,0.0,24140.0
2024-04-19 16:36:29,20,11,12.1,43,7.8,0.0,24140.0
2024-04-19 17:04:44,20,11,11.7,45,7.4,0.0,24140.0
2024-04-19 17:32:17,20,10,11.0,47,6.9,0.0,24140.0
2024-04-19 18:09:15,20,10,10.4,48,6.6,0.0,24140.0
2024-04-19 18:32:06,20,12,9.8,49,6.5,0.0,24140.0
2024-04-19 19:05:58,20,10,9.4,50,6.4,0.0,24140.0
2024-04-19 20:32:29,20,8,8.9,45,6.0,0.0,24140.0
2024-04-19 21:07:10,20,6,8.6,47,5.6,0.0,24140.0
2024-04-19 21:32:30,20,5,7.8,52,5.0,0.0,24140.0
2024-04-19 22:05:08,20,6,7.2,56,4.6,0.0,24140.0
2024-04-19 22:32:23,20,6,6.4,65,4.2,0.0,24140.0
2024-04-19 23:08:17,20,6,6.2,67,3.9,0.0,24140.0
2024-04-19 23:32:11,20,7,5.6,70,3.5,0.0,24140.0
2024-04-20 00:30:10,20,8,5.2,73,2.9,0.0,24140.0
2024-04-20 01:34:01,20,9,5.7,70,3.2,0.0,24140.0
2024-04-20 02:17:15,20,9,6.8,57,3.5,0.0,24140.0
2024-04-20 02:33:22,20,9,6.8,58,3.5,0.0,24140.0
2024-04-20 03:08:04,20,9,6.7,60,3.5,0.0,24140.0
2024-04-20 03:32:14,20,9,5.9,65,3.1,0.0,24140.0
2024-04-20 04:09:11,20,9,5.2,70,2.4,0.0,24140.0
2024-04-20 04:32:46,20,9,5.4,74,2.7,0.0,24140.0
2024-04-20 05:07:45,20,11,4.8,79,2.2,0.0,24140.0
2024-04-20 05:32:12,20,10,5.8,79,3.5,0.0,24140.0
2024-04-20 06:08:17,20,12,6.9,78,4.9,0.0,24140.0
2024-04-20 06:35:00,20,12,8.4,67,6.0,0.0,24140.0
2024-04-20 07:04:50,20,12,9.6,56,6.8,0.0,24140.0
2024-04-20 07:32:16,20,12,10.4,56,7.8,0.0,24140.0
2024-04-20 08:08:20,20,13,10.9,54,8.2,0.0,24140.0
2024-04-20 08:32:32,20,19,11.6,49,8.8,0.0,24140.0
2024-04-20 09:06:06,20,19,12.1,45,9.4,0.0,24140.0
2024-04-20 09:32:01,20,19,12.6,40,9.7,0.0,24140.0
2024-04-20 10:04:59,20,20,12.9,37,10.0,0.0,24140.0
2024-04-20 10:34:24,20,20,13.6,37,11.7,0.0,24140.0
2024-04-20 11:03:59,20,19,13.8,40,11.1,0.0,8780.0
2024-04-20 11:32:30,20,19,12.6,46,8.6,0.0,5580.0
2024-04-20 12:11:11,20,19,11.2,51,6.5,0.0,14040.0
2024-04-20 12:43:25,20,19,11.6,46,7.7,0.0,14040.0
2024-04-20 13:07:20,20,19,12.4,40,9.4,0.0,13240.0
2024-04-20 13:32:26,20,15,13.0,47,10.0,0.0,13240.0
